1 8.94e-06
2240 1.41014
4480 5.59319
6720 12.5572
8960 22.3271
11200 34.8786
13440 50.5069
15680 69.1746
17920 89.7747
20160 113.417
22400 139.851
24640 169.171
26880 201.196
29120 236.217
31360 273.685
33600 314.132
35840 357.476
38080 403.515
40320 452.152
42560 503.398
44800 559.193
47040 615.166
49280 677.404
51520 749.15
53760 804.162
56000 890.155
