1 6.06e-06
2240 3.63317
4480 14.4054
6720 32.3202
8960 57.7102
11200 90.7982
13440 128.997
15680 175.144
17920 228.397
20160 288.622
22400 356.019
24640 431.404
26880 512.104
29120 600.754
31360 696.766
33600 799.682
35840 909.986
38080 1027.06
40320 1151.16
42560 1282.62
44800 1420.44
47040 1566.07
49280 1744.23
51520 1878.59
53760 2046.43
56000 2201.52
