1 2.28e-06
2240 4.29286
4480 17.1959
6720 38.5563
8960 69.306
11200 107.168
13440 154.15
15680 209.848
17920 273.822
20160 346.588
22400 427.396
24640 516.994
26880 616.478
29120 722.9
31360 837.411
33600 961.298
35840 1093.77
38080 1234.85
40320 1384.54
42560 1542.09
44800 1709.28
47040 1883.7
49280 2068.12
51520 2261.71
53760 2463.35
56000 2671.13
