1 1.56e-06
2240 0.128914
4480 0.27273
6720 0.415932
8960 0.562527
11200 0.707629
13440 0.844096
15680 0.982611
17920 1.15728
20160 1.32236
22400 1.45788
24640 1.60197
26880 1.74135
29120 1.8743
31360 2.01188
33600 2.1921
35840 2.36882
38080 2.54435
40320 2.70558
42560 2.8651
44800 3.00833
47040 3.15758
49280 3.29365
51520 3.43052
53760 3.59319
56000 3.71578
