1 4.64e-06
2240 1.68674
4480 6.72939
6720 15.0919
8960 26.7978
11200 42.1403
13440 61.1621
15680 82.6004
17920 107.706
20160 136.266
22400 168.056
24640 203.169
26880 241.683
29120 283.919
31360 328.841
33600 377.375
35840 429.334
38080 484.596
40320 543.152
42560 606.361
44800 670.792
47040 739.098
49280 812.811
51520 887.019
53760 967.035
56000 1047.45
