1 9.36e-06
2240 0.00205854
4480 0.00406624
6720 0.00611276
8960 0.00813904
11200 0.0104092
13440 0.0122237
15680 0.0143952
17920 0.0162678
20160 0.0183241
22400 0.0203781
24640 0.0224404
26880 0.0250573
29120 0.0270420
31360 0.0293688
33600 0.0305559
35840 0.0332194
38080 0.0347891
40320 0.0369108
42560 0.0380191
44800 0.0408592
47040 0.0430938
49280 0.0451959
51520 0.0469163
53760 0.0490236
56000 0.0510296
