1 2.54e-06
2240 0.00777332
4480 0.0171926
6720 0.0257793
8960 0.0375004
11200 0.0467541
13440 0.0559857
15680 0.0664609
17920 0.0811489
20160 0.0918071
22400 0.101245
24640 0.118524
26880 0.122442
29120 0.132051
31360 0.149816
33600 0.166536
35840 0.175738
38080 0.18581
40320 0.196692
42560 0.208208
44800 0.230745
47040 0.229206
49280 0.244481
51520 0.252901
53760 0.268424
56000 0.276762
