1 2.238e-05
2240 0.0106824
4480 0.0211348
6720 0.0317553
8960 0.042443
11200 0.0648093
13440 0.0777123
15680 0.102136
17920 0.107263
20160 0.116874
22400 0.1325
24640 0.146578
26880 0.156082
29120 0.168965
31360 0.181835
33600 0.19547
35840 0.21382
38080 0.233836
40320 0.264159
42560 0.263587
44800 0.261873
47040 0.27242
49280 0.298484
51520 0.304535
53760 0.358606
56000 0.346583
