1 4.3e-06
2240 1.80693
4480 7.07241
6720 16.0936
8960 28.7517
11200 44.1953
13440 64.4076
15680 87.7204
17920 114.402
20160 144.659
22400 178.928
26880 256.802
24640 216.761
29120 301.898
31360 348.695
33600 397.808
35840 455.533
38080 508.897
40320 576.059
42560 609.051
44800 675.698
47040 744.168
49280 817.323
51520 892.23
53760 970.677
56000 1056.67
