1 2.6e-06
2240 3.80511
4480 15.312
6720 34.6306
8960 62.3955
11200 97.2933
13440 139.524
15680 189.114
17920 246.53
20160 313.47
22400 387.636
24640 469.712
26880 558.042
29120 652.284
31360 760.118
33600 868.785
35840 991.21
38080 1116.08
40320 1250.32
42560 1387.4
44800 1550.99
47040 1711.51
49280 1870.99
51520 2047.45
53760 2286.37
56000 2518.98
