1 7.16e-06
2240 1.39642
4480 5.53212
6720 12.3978
8960 22.0327
11200 34.4005
13440 49.7932
15680 68.162
17920 89.4978
20160 112.379
22400 138.733
24640 167.574
26880 198.718
29120 233.303
31360 271.667
33600 310.613
35840 352.742
38080 401.116
40320 447.037
42560 499.156
44800 552.847
47040 609.181
49280 666.764
51520 730.956
53760 794.737
56000 862.625
